source,ID,country,month,year,lat,lon
GBIF,9474,E_AUS,9,2003,-34.642997,140.729993
GBIF,9476,E_AUS,9,2003,-34.714083,140.736768
GBIF,9478,E_AUS,9,2003,-34.641758,140.765606
GBIF,9480,E_AUS,9,2003,-34.748447,140.921424
GBIF,9482,E_AUS,9,2003,-34.676663,140.765952
GBIF,9484,E_AUS,9,2003,-34.748366,140.918239
GBIF,9486,E_AUS,9,2003,-34.706692,140.915576
GBIF,9488,E_AUS,9,2003,-34.749842,140.761994
GBIF,9490,E_AUS,9,2003,-34.749274,140.898697
GBIF,9492,E_AUS,9,2003,-34.827127,140.416148
GBIF,9494,E_AUS,9,2003,-34.855925,140.394815
GBIF,9496,E_AUS,9,2003,-34.74752,140.79397
GBIF,9498,E_AUS,9,2003,-34.828548,140.40855
GBIF,9500,E_AUS,9,2003,-34.841093,140.481879
GBIF,9502,E_AUS,9,2003,-34.749113,140.9086
GBIF,9504,E_AUS,9,2003,-34.7501,140.965551
GBIF,9506,E_AUS,9,2003,-34.855945,140.394597
GBIF,9508,E_AUS,9,2003,-34.75176,140.407504
GBIF,9510,E_AUS,9,2003,-34.752455,140.409628
GBIF,9512,E_AUS,9,2003,-34.83413,140.398704
GBIF,9514,E_AUS,9,2003,-34.775138,140.423472
GBIF,9516,E_AUS,9,2003,-34.752644,140.409569
GBIF,9518,E_AUS,9,2003,-34.826375,140.420293
GBIF,9520,E_AUS,9,2003,-34.848213,140.496459
GBIF,9522,E_AUS,9,2003,-34.836613,140.475034
GBIF,9524,E_AUS,9,2003,-34.759343,140.417115
GBIF,9526,E_AUS,9,2003,-34.836779,140.474949
GBIF,9528,E_AUS,9,2003,-34.826961,140.416044
GBIF,9530,E_AUS,9,2003,-34.834611,140.446741
GBIF,9532,E_AUS,9,2003,-34.827568,140.422875
GBIF,9534,E_AUS,9,2003,-34.801505,140.505826
GBIF,9536,E_AUS,9,2003,-34.840933,140.481983
GBIF,9538,E_AUS,9,2003,-34.836597,140.561507
GBIF,9540,E_AUS,9,2003,-34.838226,140.55506
GBIF,9542,E_AUS,9,2003,-34.842786,140.544166
GBIF,9544,E_AUS,9,2003,-34.837181,140.568874
GBIF,9546,E_AUS,9,2003,-34.841015,140.548856
GBIF,9548,E_AUS,9,2003,-34.764456,140.69157
GBIF,9550,E_AUS,9,2003,-34.83678,140.561501
GBIF,9552,E_AUS,9,2003,-34.74403,140.718892
GBIF,9554,E_AUS,9,2003,-34.779129,140.674496
GBIF,9556,E_AUS,9,2003,-34.781518,140.67231
GBIF,9558,E_AUS,9,2003,-34.776595,140.678209
GBIF,9560,E_AUS,9,2003,-34.771398,140.686059
GBIF,9562,E_AUS,9,2003,-34.744951,140.708329
GBIF,9564,E_AUS,9,2003,-34.743864,140.718754
GBIF,9566,E_AUS,9,2003,-34.781657,140.672457
GBIF,9568,E_AUS,9,2003,-34.836559,140.781488
GBIF,9570,E_AUS,9,2003,-34.776737,140.678344
GBIF,9572,E_AUS,9,2003,-34.77152,140.686224
GBIF,9574,E_AUS,9,2003,-34.841483,140.797826
GBIF,9576,E_AUS,9,2003,-34.849646,140.865587
GBIF,9578,E_AUS,9,2003,-34.945721,140.943871
GBIF,9580,E_AUS,9,2003,-34.945819,140.943657
GBIF,9582,E_AUS,9,2003,-34.518889,138.56392
GBIF,9584,E_AUS,9,2003,-34.566488,138.575031
GBIF,9587,E_AUS,9,2003,-34.513354,138.563785
GBIF,9589,E_AUS,9,2003,-34.513364,138.563567
GBIF,9611,E_AUS,9,2003,-34.62034,139.967655
GBIF,9615,E_AUS,9,2003,-34.620536,139.967595
GBIF,9659,E_AUS,9,2003,-33.47728,136.19095
GBIF,9661,E_AUS,9,2003,-33.43277,135.15264
GBIF,9663,E_AUS,9,2003,-35.43154,138.82128
GBIF,9665,E_AUS,9,2003,-35.43526,138.82246
GBIF,9667,E_AUS,9,2003,-34.68089,139.02995
GBIF,9669,E_AUS,9,2003,-34.58632,139.05402
GBIF,9671,E_AUS,9,2003,-34.443,142.339
GBIF,9673,E_AUS,9,2003,-38.0577,145.4025
GBIF,9675,E_AUS,9,2003,-37.7669,144.6897
GBIF,9677,E_AUS,9,2003,-38.4641,145.2611
GBIF,9679,E_AUS,9,2003,-37.6272,144.9783
GBIF,9681,E_AUS,9,2003,-37.6633,144.9194
GBIF,9683,E_AUS,9,2003,-37.9547,145.0269
GBIF,9685,E_AUS,9,2003,-37.955,145.028
GBIF,9689,E_AUS,9,2003,-37.955,145.027
GBIF,9691,E_AUS,9,2003,-37.9619,145.0275
GBIF,9693,E_AUS,9,2003,-37.9661,145.0525
GBIF,9695,E_AUS,9,2003,-37.9755,145.0316
GBIF,9697,E_AUS,9,2003,-37.9769,145.0327
GBIF,9699,E_AUS,9,2003,-37.9802,145.0327
GBIF,9701,E_AUS,9,2003,-36.4047,145.3938
GBIF,9703,E_AUS,9,2003,-35.3,142.2
GBIF,9705,E_AUS,9,2003,-35.3,143
GBIF,9707,E_AUS,9,2003,-35.352,143.051
GBIF,9709,E_AUS,9,2003,-35.358,142.205
GBIF,9711,E_AUS,9,2003,-38.0416,144.0603
GBIF,9713,E_AUS,9,2003,-37.7653,144.7339
GBIF,9715,E_AUS,9,2003,-37.613,145.093
GBIF,9717,E_AUS,9,2003,-37.6122,145.0911
GBIF,9719,E_AUS,9,2003,-28.977458,147.217828
GBIF,9721,W_AUS,9,2003,-30.954967,117.87635
GBIF,9723,W_AUS,9,2003,-31.464444,116.533333
GBIF,9725,W_AUS,9,2003,-33.256833,118.069111
GBIF,9727,E_AUS,9,2003,-34.775556,138.513333
GBIF,9729,W_AUS,9,2003,-33.429194,115.707278
GBIF,9731,W_AUS,9,2003,-30.66365,117.702017
GBIF,9733,W_AUS,9,2003,-30.66575,117.30275
GBIF,9735,E_AUS,10,2003,-29.485357,150.068606
GBIF,9737,E_AUS,10,2003,-29.492099,150.100463
GBIF,9742,E_AUS,10,2003,-33.705852,150.914216
GBIF,9744,E_AUS,10,2003,-35.016042,150.61918
GBIF,9746,E_AUS,10,2003,-34.343102,144.560338
GBIF,9748,E_AUS,10,2003,-35.461729,145.011171
GBIF,9750,E_AUS,10,2003,-35.38799,145.021273
GBIF,9752,E_AUS,10,2003,-35.447881,145.030879
GBIF,9754,E_AUS,10,2003,-35.325835,145.296066
GBIF,9756,E_AUS,10,2003,-35.112423,145.367431
GBIF,9758,E_AUS,10,2003,-35.724109,144.88102
GBIF,9760,E_AUS,10,2003,-35.820601,144.90377
GBIF,9762,E_AUS,10,2003,-35.675441,145.15238
GBIF,9764,E_AUS,10,2003,-35.423634,144.976589
GBIF,9766,E_AUS,10,2003,-35.008346,144.860821
GBIF,9768,E_AUS,10,2003,-35.015876,144.867605
GBIF,9770,E_AUS,10,2003,-35.382672,144.524693
GBIF,9772,E_AUS,10,2003,-35.002254,144.865056
GBIF,9774,E_AUS,10,2003,-35.423133,144.891975
GBIF,9776,E_AUS,10,2003,-35.491737,144.815606
GBIF,9778,E_AUS,10,2003,-34.957625,148.635615
GBIF,9780,E_AUS,10,2003,-34.966559,148.590886
GBIF,9782,E_AUS,10,2003,-34.954723,148.582444
GBIF,9784,E_AUS,10,2003,-34.978039,148.642867
GBIF,9788,E_AUS,10,2003,-34.97194,138.64833
GBIF,9790,E_AUS,10,2003,-34.55536,139.02011
GBIF,9792,E_AUS,10,2003,-34.918852,140.917559
GBIF,9794,E_AUS,10,2003,-34.725595,140.375614
GBIF,9796,E_AUS,10,2003,-34.700406,140.560861
GBIF,9798,E_AUS,10,2003,-34.700619,140.566202
GBIF,9800,E_AUS,10,2003,-34.700593,140.56082
GBIF,9802,E_AUS,10,2003,-34.9368,140.729059
GBIF,9804,E_AUS,10,2003,-34.92931,140.722448
GBIF,9806,E_AUS,10,2003,-34.942366,140.737867
GBIF,9808,E_AUS,10,2003,-34.949194,140.748557
GBIF,9810,E_AUS,10,2003,-34.977285,140.778852
GBIF,9812,E_AUS,10,2003,-34.936945,140.728929
GBIF,9814,E_AUS,10,2003,-34.929419,140.72226
GBIF,9816,E_AUS,10,2003,-34.942515,140.737722
GBIF,9818,E_AUS,10,2003,-34.97423,140.774304
GBIF,9820,E_AUS,10,2003,-34.977397,140.77868
GBIF,9822,E_AUS,10,2003,-34.961107,140.815315
GBIF,9824,E_AUS,10,2003,-34.942865,140.825731
GBIF,9826,E_AUS,10,2003,-34.934344,140.827209
GBIF,9828,E_AUS,10,2003,-34.931432,140.824198
GBIF,9830,E_AUS,10,2003,-34.927961,140.96071
GBIF,9832,E_AUS,10,2003,-34.926778,140.952766
GBIF,9834,E_AUS,10,2003,-34.928138,140.960671
GBIF,9836,E_AUS,10,2003,-34.930098,140.912123
GBIF,9838,E_AUS,10,2003,-34.769412,140.493478
GBIF,9840,E_AUS,10,2003,-34.834733,140.47853
GBIF,9842,E_AUS,10,2003,-34.849702,140.461372
GBIF,9844,E_AUS,10,2003,-34.777236,140.493143
GBIF,9846,E_AUS,10,2003,-34.740552,140.508544
GBIF,9848,E_AUS,10,2003,-34.856713,140.455068
GBIF,9850,E_AUS,10,2003,-34.871734,140.44438
GBIF,9852,E_AUS,10,2003,-35.04443,140.485835
GBIF,9854,E_AUS,10,2003,-34.769445,140.493263
GBIF,9856,E_AUS,10,2003,-34.756617,140.496501
GBIF,9858,E_AUS,10,2003,-34.773495,140.646049
GBIF,9860,E_AUS,10,2003,-34.837391,140.479404
GBIF,9862,E_AUS,10,2003,-34.901942,140.700582
GBIF,9864,E_AUS,10,2003,-35.061942,140.48556
GBIF,9866,E_AUS,10,2003,-34.911678,140.700401
GBIF,9868,E_AUS,10,2003,-34.888679,140.689407
GBIF,9870,E_AUS,10,2003,-34.909987,140.69965
GBIF,9872,E_AUS,10,2003,-34.734084,140.626941
GBIF,9874,E_AUS,10,2003,-34.758932,140.631366
GBIF,9876,E_AUS,10,2003,-34.75117,140.626663
GBIF,9878,E_AUS,10,2003,-34.884491,140.684759
GBIF,9880,E_AUS,10,2003,-34.911794,140.700216
GBIF,9882,E_AUS,10,2003,-34.888809,140.689245
GBIF,9884,E_AUS,10,2003,-34.906371,140.699726
GBIF,9886,E_AUS,10,2003,-35.006096,140.888294
GBIF,9888,E_AUS,10,2003,-35.00708,140.878568
GBIF,9890,E_AUS,10,2003,-35.005539,140.867213
GBIF,9892,E_AUS,10,2003,-35.006124,140.903784
GBIF,9894,E_AUS,10,2003,-35.006899,140.878564
GBIF,9896,E_AUS,10,2003,-35.00628,140.888307
GBIF,9898,E_AUS,10,2003,-35.006305,140.903772
GBIF,9900,E_AUS,10,2003,-35.006411,140.909681
GBIF,9902,E_AUS,10,2003,-35.007152,140.930839
GBIF,9904,E_AUS,10,2003,-35.00756,140.922788
GBIF,9906,E_AUS,10,2003,-34.398663,138.532516
GBIF,9908,E_AUS,10,2003,-34.389221,138.593175
GBIF,9910,E_AUS,10,2003,-34.487332,138.396119
GBIF,9912,E_AUS,10,2003,-34.353163,138.474593
GBIF,9914,E_AUS,10,2003,-34.394202,138.416009
GBIF,9916,E_AUS,10,2003,-34.473963,138.501131
GBIF,9918,E_AUS,10,2003,-34.36171,138.350426
GBIF,9920,E_AUS,10,2003,-34.361529,138.350426
GBIF,9922,E_AUS,10,2003,-34.395084,138.341692
GBIF,9924,E_AUS,10,2003,-34.356695,138.362052
GBIF,9926,E_AUS,10,2003,-34.475212,138.517701
GBIF,9928,E_AUS,10,2003,-34.601714,138.593721
GBIF,9930,E_AUS,10,2003,-34.623524,138.59442
GBIF,9951,E_AUS,10,2003,-34.893887,140.695992
GBIF,9977,E_AUS,10,2003,-34.487505,138.337746
GBIF,9979,E_AUS,10,2003,-33.84899,138.60681
GBIF,9981,E_AUS,10,2003,-33.88964,138.70243
GBIF,9983,E_AUS,10,2003,-33.9834,138.95988
GBIF,9985,E_AUS,10,2003,-33.93441,138.95122
GBIF,9987,E_AUS,10,2003,-34.17529,138.83574
GBIF,9989,E_AUS,10,2003,-34.61859,138.84971
GBIF,9991,E_AUS,10,2003,-34.63829,138.84955
GBIF,9993,E_AUS,10,2003,-34.64009,138.85583
GBIF,9995,E_AUS,10,2003,-35.293316,149.192016
GBIF,9999,E_AUS,10,2003,-35.293667,149.082895
GBIF,10001,E_AUS,10,2003,-35.210232,149.124423
GBIF,10004,E_AUS,10,2003,-35.317275,149.397651
GBIF,10006,E_AUS,10,2003,-35.284492,149.43681
GBIF,10008,E_AUS,10,2003,-35.5755,144.0091
GBIF,10010,E_AUS,10,2003,-35.5641,144.0077
GBIF,10012,E_AUS,10,2003,-35.58,144.02
GBIF,10014,E_AUS,10,2003,-36.9005,142.4813
GBIF,10016,E_AUS,10,2003,-36.82,144.26
GBIF,10018,E_AUS,10,2003,-36.8447,144.2516
GBIF,10020,E_AUS,10,2003,-37.4186,144.9805
GBIF,10022,E_AUS,10,2003,-38.0558,145.4622
GBIF,10024,E_AUS,10,2003,-37.8233,145.1366
GBIF,10026,E_AUS,10,2003,-37.8733,145.2269
GBIF,10028,E_AUS,10,2003,-37.658,145.006
GBIF,10030,E_AUS,10,2003,-37.6505,145.0741
GBIF,10032,E_AUS,10,2003,-37.6738,144.9436
GBIF,10034,E_AUS,10,2003,-37.673,144.942
GBIF,10036,E_AUS,10,2003,-37.6733,144.9422
GBIF,10038,E_AUS,10,2003,-37.673,144.941
GBIF,10040,E_AUS,10,2003,-37.1577,141.8372
GBIF,10042,E_AUS,10,2003,-37.23,145.93
GBIF,10044,E_AUS,10,2003,-36.1948,146.2714
GBIF,10046,E_AUS,10,2003,-37.918,144.001
GBIF,10048,E_AUS,10,2003,-37.2729,142.9281
GBIF,10050,E_AUS,10,2003,-37.9439,143.8584
GBIF,10052,E_AUS,10,2003,-37.2714,142.9241
GBIF,10054,E_AUS,10,2003,-37.6589,143.8678
GBIF,10056,E_AUS,10,2003,-37.6816,143.8473
GBIF,10058,E_AUS,10,2003,-38.0042,144.0178
GBIF,10060,E_AUS,10,2003,-38.2277,145.3344
GBIF,10062,E_AUS,10,2003,-36.5836,145.6552
GBIF,10064,E_AUS,10,2003,-36.5902,145.6447
GBIF,10066,E_AUS,10,2003,-36.5955,145.6541
GBIF,10068,E_AUS,10,2003,-36.6591,145.7477
GBIF,10070,E_AUS,10,2003,-36.586,145.648
GBIF,10072,E_AUS,10,2003,-36.6625,145.7477
GBIF,10074,E_AUS,10,2003,-36.6591,145.7516
GBIF,10076,E_AUS,10,2003,-36.6575,145.7494
GBIF,10078,E_AUS,10,2003,-36.6583,145.7519
GBIF,10080,E_AUS,10,2003,-36.665,145.751
GBIF,10082,E_AUS,10,2003,-36.6686,145.7538
GBIF,10084,E_AUS,10,2003,-36.6655,145.7608
GBIF,10086,E_AUS,10,2003,-36.668,145.763
GBIF,10088,E_AUS,10,2003,-36.6711,145.7661
GBIF,10090,E_AUS,10,2003,-36.7294,145.8022
GBIF,10092,E_AUS,10,2003,-36.6397,145.8463
GBIF,10094,E_AUS,10,2003,-36.6425,145.8466
GBIF,10096,E_AUS,10,2003,-36.6477,145.8455
GBIF,10098,E_AUS,10,2003,-36.6463,145.8455
GBIF,10100,E_AUS,10,2003,-36.6469,145.8416
GBIF,10102,E_AUS,10,2003,-36.6527,145.8383
GBIF,10104,E_AUS,10,2003,-36.653,145.845
GBIF,10106,E_AUS,10,2003,-36.6541,145.8441
GBIF,10108,E_AUS,10,2003,-36.6577,145.8452
GBIF,10110,E_AUS,10,2003,-36.6563,145.8519
GBIF,10112,E_AUS,10,2003,-36.4863,145.7752
GBIF,10114,E_AUS,10,2003,-36.4986,145.7761
GBIF,10116,E_AUS,10,2003,-36.4966,145.7816
GBIF,10118,E_AUS,10,2003,-36.4969,145.7769
GBIF,10120,E_AUS,10,2003,-36.49,145.79
GBIF,10122,E_AUS,10,2003,-36.4975,145.7833
GBIF,10124,E_AUS,10,2003,-36.4883,145.7716
GBIF,10126,E_AUS,10,2003,-36.4852,145.7705
GBIF,10128,E_AUS,10,2003,-36.6625,145.7522
GBIF,10130,E_AUS,10,2003,-36.6647,145.7588
GBIF,10132,E_AUS,10,2003,-36.4955,145.7855
GBIF,10134,E_AUS,10,2003,-36.475,145.781
GBIF,10136,E_AUS,10,2003,-36.6505,145.8394
GBIF,10138,E_AUS,10,2003,-36.5902,145.6261
GBIF,10141,E_AUS,10,2003,-36.5144,145.7319
GBIF,10143,E_AUS,10,2003,-36.5466,145.7316
GBIF,10145,E_AUS,10,2003,-36.5111,145.7319
GBIF,10147,E_AUS,10,2003,-42.848617,147.384371
GBIF,10149,W_AUS,10,2003,-31.781389,117.260833
GBIF,10151,W_AUS,10,2003,-33.949896,122.021634
GBIF,10153,W_AUS,10,2003,-32.675457,115.700384
GBIF,10155,E_AUS,10,2003,-33.983333,138.96
GBIF,10157,E_AUS,10,2003,-33.793889,138.908611
GBIF,10159,E_AUS,11,2003,-33.785535,150.980318
GBIF,10161,E_AUS,11,2003,-33.740397,151.007033
GBIF,10163,E_AUS,11,2003,-35.021796,145.146147
GBIF,10165,E_AUS,11,2003,-35.364148,145.394559
GBIF,10167,E_AUS,11,2003,-35.366458,145.21359
GBIF,10169,E_AUS,11,2003,-35.240253,145.198605
GBIF,10171,E_AUS,11,2003,-35.003621,145.169392
GBIF,10173,E_AUS,11,2003,-35.346228,145.435364
GBIF,10175,E_AUS,11,2003,-35.28705,145.215502
GBIF,10177,E_AUS,11,2003,-35.127167,145.32932
GBIF,10179,E_AUS,11,2003,-35.080322,145.245824
GBIF,10181,E_AUS,11,2003,-35.383543,145.451322
GBIF,10183,E_AUS,11,2003,-35.340295,145.247471
GBIF,10185,E_AUS,11,2003,-35.294374,145.179449
GBIF,10187,E_AUS,11,2003,-35.028508,145.276712
GBIF,10189,E_AUS,11,2003,-35.08313,145.3581
GBIF,10191,E_AUS,11,2003,-35.785797,145.042212
GBIF,10193,E_AUS,11,2003,-35.038871,145.11805
GBIF,10195,E_AUS,11,2003,-35.783348,145.050769
GBIF,10197,E_AUS,11,2003,-35.991998,144.887451
GBIF,10199,E_AUS,11,2003,-35.364618,145.133673
GBIF,10201,E_AUS,11,2003,-35.344286,144.594999
GBIF,10204,E_AUS,11,2003,-34.62795,138.84631
GBIF,10206,E_AUS,11,2003,-34.507763,138.551522
GBIF,10210,E_AUS,11,2003,-33.84109,139.02293
GBIF,10212,E_AUS,11,2003,-34.26426,139.62936
GBIF,10214,E_AUS,11,2003,-34.57163,139.02063
GBIF,10218,E_AUS,11,2003,-35.302063,149.09889
GBIF,10220,E_AUS,11,2003,-35.472,143.468
GBIF,10222,E_AUS,11,2003,-35.47,143.58
GBIF,10224,E_AUS,11,2003,-35.6894,143.6255
GBIF,10226,E_AUS,11,2003,-37.6861,142.7125
GBIF,10228,E_AUS,11,2003,-37.683,142.7
GBIF,10230,E_AUS,11,2003,-37.6805,142.6944
GBIF,10232,E_AUS,11,2003,-37.6691,142.6652
GBIF,10234,E_AUS,11,2003,-37.6661,142.6575
GBIF,10236,E_AUS,11,2003,-37.6488,142.6225
GBIF,10238,E_AUS,11,2003,-37.65,142.62
GBIF,10240,E_AUS,11,2003,-37.6469,142.6183
GBIF,10242,E_AUS,11,2003,-37.65,145.08
GBIF,10244,E_AUS,11,2003,-38.0641,145.4119
GBIF,10246,E_AUS,11,2003,-36.891,145.728
GBIF,10248,E_AUS,11,2003,-36.2,146.6
GBIF,10250,E_AUS,11,2003,-37.6762,143.8903
GBIF,10252,E_AUS,11,2003,-37.6119,145.0852
GBIF,10254,E_AUS,11,2003,-37.612,145.083
GBIF,10256,E_AUS,11,2003,-36.2938,146.3436
GBIF,10258,E_AUS,11,2003,-36.2966,146.3436
GBIF,10260,E_AUS,11,2003,-36.28,146.37
GBIF,10262,E_AUS,11,2003,-36.2652,146.4391
GBIF,10264,E_AUS,11,2003,-36.296,146.368
GBIF,10266,E_AUS,11,2003,-36.2747,146.3611
GBIF,10268,E_AUS,11,2003,-36.261,146.443
GBIF,10270,E_AUS,11,2003,-36.2783,146.3786
GBIF,10272,E_AUS,11,2003,-36.2569,146.4402
GBIF,10274,E_AUS,11,2003,-36.2625,146.4341
GBIF,10276,E_AUS,11,2003,-36.258,146.433
GBIF,10278,E_AUS,11,2003,-36.2605,146.4391
GBIF,10280,E_AUS,11,2003,-36.2794,146.4738
GBIF,10282,E_AUS,11,2003,-36.2594,146.4338
GBIF,10284,E_AUS,11,2003,-36.2841,146.4883
GBIF,10286,E_AUS,11,2003,-36.2661,146.5161
GBIF,10288,E_AUS,11,2003,-36.265,146.515
GBIF,10290,E_AUS,11,2003,-36.2636,146.5125
GBIF,10292,E_AUS,11,2003,-36.2777,146.4963
GBIF,10294,E_AUS,11,2003,-36.2711,146.5036
GBIF,10296,E_AUS,11,2003,-36.2616,146.5627
GBIF,10298,E_AUS,11,2003,-36.2605,146.5619
GBIF,10300,E_AUS,11,2003,-36.2677,146.5088
GBIF,10302,E_AUS,11,2003,-36.2561,146.5583
GBIF,10304,E_AUS,11,2003,-36.2905,146.5241
GBIF,10306,E_AUS,11,2003,-36.2575,146.5577
GBIF,10308,E_AUS,11,2003,-36.2877,146.5138
GBIF,10310,E_AUS,11,2003,-36.2877,146.5275
GBIF,10312,E_AUS,11,2003,-36.2902,146.5119
GBIF,10314,E_AUS,11,2003,-36.2611,146.5625
GBIF,10316,E_AUS,11,2003,-36.268,146.513
GBIF,10318,E_AUS,11,2003,-36.2591,146.4394
GBIF,10320,E_AUS,11,2003,-36.2672,146.5175
GBIF,10322,E_AUS,11,2003,-37.2275,144.9766
GBIF,10324,E_AUS,11,2003,-37.224,144.973
GBIF,10326,E_AUS,11,2003,-37.22,144.97
GBIF,10328,E_AUS,11,2003,-37.2266,144.9719
GBIF,10330,E_AUS,11,2003,-37.2269,144.9694
GBIF,10332,E_AUS,11,2003,-37.1675,144.9825
GBIF,10334,E_AUS,11,2003,-37.1797,144.9913
GBIF,10336,E_AUS,11,2003,-37.1855,144.9866
GBIF,10338,E_AUS,11,2003,-37.1688,144.9838
GBIF,10340,E_AUS,11,2003,-37.183,145.001
GBIF,10342,E_AUS,11,2003,-37.1911,145.0147
GBIF,10344,E_AUS,11,2003,-37.2,145
GBIF,10346,E_AUS,11,2003,-37.1866,145.0236
GBIF,10348,E_AUS,11,2003,-37.1966,145.0211
GBIF,10350,E_AUS,11,2003,-37.0663,144.9169
GBIF,10352,E_AUS,11,2003,-37.0775,144.9063
GBIF,10354,E_AUS,11,2003,-37.0505,144.9225
GBIF,10356,E_AUS,11,2003,-37.0808,144.9161
GBIF,10358,E_AUS,11,2003,-37.0658,144.9141
GBIF,10360,E_AUS,11,2003,-37.059,144.903
GBIF,10362,E_AUS,11,2003,-37.0986,144.9383
GBIF,10364,E_AUS,11,2003,-37.0927,144.9388
GBIF,10366,E_AUS,11,2003,-37.1025,144.9413
GBIF,10368,E_AUS,11,2003,-37.1066,144.9705
GBIF,10370,E_AUS,11,2003,-37.1005,144.9777
GBIF,10372,E_AUS,11,2003,-37.0958,144.9763
GBIF,10374,E_AUS,11,2003,-37.1044,144.9755
GBIF,10376,E_AUS,11,2003,-37.1133,144.9961
GBIF,10378,E_AUS,11,2003,-37.118,145.001
GBIF,10380,E_AUS,11,2003,-37.1127,145.0058
GBIF,10382,E_AUS,11,2003,-37.12,144.98
GBIF,10384,E_AUS,11,2003,-37.098,144.983
GBIF,10386,E_AUS,11,2003,-37.1013,144.9727
GBIF,10389,E_AUS,11,2003,-37.188,145.015
GBIF,10391,E_AUS,11,2003,-37.167,144.983
GBIF,10393,E_AUS,11,2003,-37.0827,144.9141
GBIF,10395,E_AUS,11,2003,-37.192,145.015
GBIF,10397,E_AUS,11,2003,-37.0902,144.9047
GBIF,10399,E_AUS,11,2003,-37.0775,144.9091
GBIF,10401,E_AUS,11,2003,-37.2052,145.0097
GBIF,10403,E_AUS,11,2003,-33.55359,138.9455
GBIF,10405,E_AUS,12,2003,-33.551606,150.049964
GBIF,10407,E_AUS,12,2003,-34.68349,139.1218
GBIF,10409,E_AUS,12,2003,-35.22767,149.129877
GBIF,10411,E_AUS,12,2003,-37.6077,145.1091
GBIF,10413,E_AUS,12,2003,-38.0738,145.4266
GBIF,10415,E_AUS,12,2003,-38.0066,144.5641
GBIF,10417,E_AUS,12,2003,-38.0538,144.5061
GBIF,10419,E_AUS,12,2003,-37.2252,145.9294
GBIF,10421,E_AUS,12,2003,-36.9833,142.5572
GBIF,10423,E_AUS,12,2003,-37.0375,143.5972
GBIF,10425,E_AUS,12,2003,-37.038,143.613
GBIF,10427,E_AUS,12,2003,-37.0252,143.6363
GBIF,10429,E_AUS,12,2003,-36.9277,144.0416
GBIF,10431,E_AUS,12,2003,-36.9405,144.0511
GBIF,10433,E_AUS,12,2003,-37.04,143.61
GBIF,10435,E_AUS,12,2003,-36.9461,144.0344
GBIF,10437,E_AUS,12,2003,-37.0647,143.6405
GBIF,10439,E_AUS,12,2003,-37.0477,143.6161
GBIF,10441,E_AUS,12,2003,-37.0294,143.6461
GBIF,10443,E_AUS,12,2003,-37.04,143.615
GBIF,10445,E_AUS,12,2003,-37.0488,143.6161
GBIF,10447,E_AUS,12,2003,-36.9438,144.0488
GBIF,10449,E_AUS,12,2003,-37.0508,143.6105
GBIF,10451,E_AUS,12,2003,-36.928,144.025
GBIF,10453,E_AUS,12,2003,-36.9544,144.0138
GBIF,10455,E_AUS,12,2003,-37.0238,143.6366
GBIF,10457,E_AUS,12,2003,-36.9427,144.1011
GBIF,10460,E_AUS,12,2003,-36.9472,144.1027
GBIF,10462,E_AUS,12,2003,-36.9441,144.1216
GBIF,10464,E_AUS,12,2003,-36.9522,144.1247
GBIF,10466,E_AUS,12,2003,-36.953,144.114
GBIF,10468,E_AUS,12,2003,-36.9561,144.1177
GBIF,10470,E_AUS,12,2003,-36.883,144.092
GBIF,10472,E_AUS,12,2003,-36.9461,144.0916
GBIF,8924,S_AFR,1,2003,-28.7525,28.5811
GBIF,8356,E_AUS,1,2004,-35.087975,149.68884
GBIF,8358,E_AUS,1,2004,-35.079467,149.691226
GBIF,8360,E_AUS,1,2004,-38.0416,145.1288
GBIF,8362,E_AUS,1,2004,-37.5422,143.8255
GBIF,8364,E_AUS,2,2004,-33.930947,150.835187
GBIF,8366,E_AUS,2,2004,-38.6002,146.1816
GBIF,8368,E_AUS,3,2004,-35.3572,141.9383
GBIF,8370,E_AUS,3,2004,-35.4483,141.9883
GBIF,8372,E_AUS,3,2004,-35.3897,141.9763
GBIF,8374,E_AUS,3,2004,-37.5616,144.8783
GBIF,8376,E_AUS,3,2004,-37.7208,144.2061
GBIF,8386,E_AUS,4,2004,-37.8797,145.4047
GBIF,8388,E_AUS,4,2004,-42.693828,147.265688
GBIF,8397,E_AUS,5,2004,-31.57053,148.994411
GBIF,8399,E_AUS,5,2004,-37.6713,145.1619
GBIF,8401,E_AUS,5,2004,-37.6802,145.2969
GBIF,8403,E_AUS,5,2004,-37.6376,144.2782
GBIF,8407,E_AUS,6,2004,-38.3872,141.6166
GBIF,8409,E_AUS,6,2004,-38.2813,145.0163
GBIF,8411,E_AUS,6,2004,-38.3002,145.0288
GBIF,8413,E_AUS,6,2004,-37.8772,144.7386
GBIF,8415,E_AUS,6,2004,-38.21,144.37
GBIF,8417,E_AUS,6,2004,-38.0916,145.2566
GBIF,8419,E_AUS,6,2004,-38.0902,145.2486
GBIF,8421,E_AUS,6,2004,-38.088,145.255
GBIF,8423,E_AUS,6,2004,-38.0538,145.5211
GBIF,8425,E_AUS,6,2004,-37.6611,145.1702
GBIF,8427,E_AUS,6,2004,-42.763161,147.269492
GBIF,8429,E_AUS,6,2004,-42.835917,147.340165
GBIF,8431,E_AUS,7,2004,-34.67215,138.90896
GBIF,8433,E_AUS,7,2004,-38.37,146.38
